timestamp,millis,sensor,nano,altitude,climb,pressure,altitude_raw,latitude,longitude,altitude_gps,vN,vE,groundSpeed,speed,bearing,glide,glideAngle,hAcc,vAcc,sAcc,pdop,hdop,vdop,gpsFix,numSat,groundDistance,flightMode,jumpNumber,gX,gY,gZ,rotX,rotY,rotZ,acc
20120427-120918.578,1335553758578,Alti,318599906554000,125.94956868192736,-7.794980294439989,952.199951171875,124.29272459924806,,,,,,,,,,,,,,,,,,,,Flight,2,-5.226232051849365,-8.225095748901367,-1.127754807472229,-0.7357929944992065,-0.12683339416980743,0.4469470977783203,10.093997955322266
20120427-120918.991,1335553758991,GPS,,125.94956868192736,-7.794980294439989,,,33.6295857,-117.29742148333334,441.1,16.914270791101377,11.538133237991337,,,,,,115.0,,,23.0,3.799999952316284,32.0,1,4,,Flight,2,-5.1808762550354,-8.248597145080566,-1.1648776531219482,-0.7367791533470154,-0.12855713069438934,0.44443055987358093,10.241989135742188
20120427-120918.840,1335553758840,Alti,318600109984000,124.35256994588936,-7.797041631932108,952.2099609375,124.20510139255867,,,,,,,,,,,,,,,,,,,,Flight,2,-4.916675567626953,-8.401728630065918,-1.2147239446640015,-0.7361330389976501,-0.14146952331066132,0.43610692024230957,10.402013778686523
20120427-120918.937,1335553758937,Alti,318600305938000,122.79853607683836,-7.801826385749245,952.4099731445313,122.45439645273183,,,,,,,,,,,,,,,,,,,,Flight,2,-4.813539981842041,-8.450078010559082,-1.2897180318832397,-0.7370455265045166,-0.14998328685760498,0.43380966782569885,10.599084854125977
20120427-120919.222,1335553759222,Alti,318600508239000,121.20848132024287,-7.8039698534971205,952.5700073242188,121.05383318846503,,,,,,,,,,,,,,,,,,,,Flight,2,-4.9196696281433105,-8.396489143371582,-1.2380753755569458,-0.7359933257102966,-0.1463288962841034,0.43894606828689575,9.96009349822998
20120427-120919.462,1335553759462,Alti,318600703582000,119.61431218769935,-7.816690423770043,952.8399658203125,118.69168241042377,,,,,,,,,,,,,,,,,,,,Flight,2,-5.1394124031066895,-8.277636528015137,-1.1428734064102173,-0.7345629930496216,-0.1366083174943924,0.4479200839996338,9.613879203796387
20120427-120919.527,1335553759527,Alti,318600907775000,117.96720291318346,-7.82598392744325,953.0,117.29163091030586,,,,,,,,,,,,,,,,,,,,Flight,2,-5.309758186340332,-8.194708824157715,-0.9434880018234253,-0.7275195121765137,-0.13711518049240112,0.46371835470199585,10.733640670776367
20120427-120919.987,1335553759987,GPS,,117.96720291318346,-7.82598392744325,,,33.62941081666666,-117.2977569,470.3,16.47777578226324,10.989310379415903,,,,,,190.0,,,23.0,3.799999952316284,32.0,1,4,,Flight,2,-5.303920269012451,-8.209078788757324,-0.8470884561538696,-0.7235870361328125,-0.1399863362312317,0.4679484963417053,10.709305763244629
20120427-120919.764,1335553759764,Alti,318601102202000,116.34582823104198,-7.844154462032408,953.2599487304688,115.01788736713098,,,,,,,,,,,,,,,,,,,,Flight,2,-5.327571392059326,-8.205636024475098,-0.7225474715232849,-0.7189880609512329,-0.14100095629692078,0.4735240340232849,11.021484375
20120427-120919.940,1335553759940,Alti,318601305022000,114.71216143732114,-7.851923400257767,953.3599853515625,114.14301160010643,,,,,,,,,,,,,,,,,,,,Flight,2,-5.465284824371338,-8.12031364440918,-0.6545887589454651,-0.7195378541946411,-0.1250007152557373,0.47278398275375366,10.173551559448242
20120427-120920.186,1335553760186,Alti,318601500335000,113.1057789010689,-7.865152385790809,953.5899658203125,112.13198662236647,,,,,,,,,,,,,,,,,,,,Flight,2,-5.520520210266113,-8.090825080871582,-0.5495073199272156,-0.7170767784118652,-0.1174905002117157,0.4738790988922119,9.646228790283203
20120427-120920.527,1335553760527,Alti,318601907470000,109.97816130870788,-7.851675621301916,953.72998046875,110.90784473618572,,,,,,,,,,,,,,,,,,,,Flight,2,-5.457052230834961,-8.145011901855469,-0.3439846932888031,-0.7111837863922119,-0.10837018489837646,0.4691407382488251,10.176608085632324
20120427-120920.987,1335553760987,GPS,,109.97816130870788,-7.851675621301916,,,33.629119466666666,-117.297992,499.7,14.676828810868024,10.430279330903456,,,,,,165.0,,,23.0,3.799999952316284,32.0,1,4,,Flight,2,-5.460195541381836,-8.141868591308594,-0.36568954586982727,-0.7122645378112793,-0.10636837780475616,0.46730154752731323,10.074990272521973
20120427-120920.789,1335553760789,Alti,318602101867000,108.50391036541848,-7.842244510256854,953.9299926757813,109.15939923676007,,,,,,,,,,,,,,,,,,,,Flight,2,-5.414390563964844,-8.16581916809082,-0.49097901582717896,-0.7172010540962219,-0.10317409038543701,0.45876219868659973,10.340882301330566
20120427-120920.989,1335553760989,Alti,318602305419000,106.97014218516198,-7.830909031632059,954.0899658203125,107.76117661569589,,,,,,,,,,,,,,,,,,,,Flight,2,-5.288203239440918,-8.242908477783203,-0.5718109011650085,-0.7179771065711975,-0.11683614552021027,0.4584789276123047,10.582308769226074
20120427-120921.226,1335553761226,Alti,318602501403000,105.42021697273945,-7.833665901961608,954.3800048828125,105.22661527988777,,,,,,,,,,,,,,,,,,,,Flight,2,-5.283862113952637,-8.238119125366211,-0.6728507876396179,-0.7211135625839233,-0.11952182650566101,0.4574008882045746,9.967594146728516
20120427-120921.462,1335553761462,Alti,318602706664000,103.7691252105522,-7.84150039865897,954.6099853515625,103.21733066708549,,,,,,,,,,,,,,,,,,,,Flight,2,-5.340145111083984,-8.191715240478516,-0.7855663895606995,-0.7257426381111145,-0.11545981466770172,0.4550367295742035,9.817926406860352
20120427-120921.526,1335553761526,Alti,318602906920000,102.27864831257554,-7.826996025003659,954.5999755859375,103.30477544745378,,,,,,,,,,,,,,,,,,,,Flight,2,-5.250781059265137,-8.245304107666016,-0.8267307877540588,-0.7248157262802124,-0.12952649593353271,0.4582037329673767,9.503865242004395
20120427-120921.991,1335553761991,GPS,,102.27864831257554,-7.826996025003659,,,33.62885428333333,-117.29817538333333,523.1,12.31379140973443,9.971511671696781,,,,,,140.0,,,23.0,3.799999952316284,32.0,1,4,,Flight,2,-5.221741199493408,-8.259674072265625,-0.8657995462417603,-0.7253844141960144,-0.1339372843503952,0.45842260122299194,9.780763626098633
20120427-120921.785,1335553761785,Alti,318603112395000,100.77199894252718,-7.808530924331677,954.739990234375,102.08168235878571,,,,,,,,,,,,,,,,,,,,Flight,2,-5.247038841247559,-8.230634689331055,-0.9812095761299133,-0.7293248176574707,-0.13451777398586273,0.45721226930618286,9.948949813842773
20120427-120921.983,1335553761983,Alti,318603307433000,99.43304839685426,-7.775075845079605,954.7699584960938,101.81991452210531,,,,,,,,,,,,,,,,,,,,Flight,2,-5.374723434448242,-8.130192756652832,-1.1181747913360596,-0.7360259294509888,-0.12349683046340942,0.45386746525764465,8.766780853271484
20120427-120922.148,1335553762148,Alti,318603500823000,97.95767177593817,-7.769939049969771,955.1699829101563,98.32640402200082,,,,,,,,,,,,,,,,,,,,Flight,2,-5.386997699737549,-8.14486312866211,-0.937949538230896,-0.729670524597168,-0.12401805818080902,0.45969635248184204,8.053696632385254
20120427-120922.373,1335553762373,Alti,318603703490000,96.5023226511169,-7.748234097182717,955.199951171875,98.06473160815563,,,,,,,,,,,,,,,,,,,,Flight,2,-5.237608432769775,-8.26102066040039,-0.7490423321723938,-0.7218636274337769,-0.1307159960269928,0.46032747626304626,9.101282119750977
20120427-120922.615,1335553762615,Alti,318603906615000,95.06399531585947,-7.723594106689899,955.3399658203125,96.84226058594953,,,,,,,,,,,,,,,,,,,,Flight,2,-5.005890369415283,-8.364456176757813,-1.1027568578720093,-0.7334760427474976,-0.1349530816078186,0.4398987293243408,10.162124633789063
20120427-120922.991,1335553762991,GPS,,95.06399531585947,-7.723594106689899,,,33.62891615,-117.2980904,518.2,12.02159872468883,11.171158909180585,,,,,,120.0,,,23.0,3.799999952316284,32.0,1,4,,Flight,2,-4.941224575042725,-8.393495559692383,-1.1710149049758911,-0.7352219820022583,-0.13831733167171478,0.4365590214729309,9.935566902160645
20120427-120922.806,1335553762806,Alti,318604102691000,93.57862517345399,-7.718314985242212,955.6699829101563,93.96144786590179,,,,,,,,,,,,,,,,,,,,Flight,2,-4.757406711578369,-8.473579406738281,-1.3431569337844849,-0.7397472262382507,-0.14569078385829926,0.42622998356819153,9.6795072555542
20120427-120923.42,1335553763042,Alti,318604305083000,92.09196538761206,-7.7046022745857075,955.7699584960938,93.0888916181114,,,,,,,,,,,,,,,,,,,,Flight,2,-4.874014377593994,-8.378227233886719,-1.5129039287567139,-0.746174693107605,-0.142589271068573,0.42669615149497986,10.177521705627441
20120427-120923.130,1335553763130,Alti,318604509948000,90.53509978367782,-7.700690727611052,956.0299682617188,90.81995213540574,,,,,,,,,,,,,,,,,,,,Flight,2,-5.205874443054199,-8.202193260192871,-1.3641133308410645,-0.743321418762207,-0.13037174940109253,0.44199585914611816,9.802728652954102
20120427-120923.407,1335553763407,Alti,318604704131000,89.14599691098576,-7.681401007796084,956.0599975585938,90.55793779148576,,,,,,,,,,,,,,,,,,,,Flight,2,-5.457052230834961,-8.060737609863281,-1.2187656164169312,-0.7396503686904907,-0.12260140478610992,0.45557981729507446,9.49162483215332
20120427-120923.617,1335553763617,Alti,318604906615000,87.63947124692966,-7.672539194029488,956.3200073242188,88.28955561206396,,,,,,,,,,,,,,,,,,,,Flight,2,-5.519172668457031,-8.015082359313965,-1.2391232252120972,-0.7406203746795654,-0.12098447978496552,0.4577081799507141,9.83945083618164
20120427-120923.987,1335553763987,GPS,,87.63947124692966,-7.672539194029488,,,33.628961483333335,-117.2979729,514.6,11.790929280473527,11.998536805821363,,,,,,115.0,,,23.0,3.799999952316284,32.0,1,4,,Flight,2,-5.499563694000244,-8.023764610290527,-1.2701088190078735,-0.741420328617096,-0.12257824838161469,0.456764280796051,10.213088989257813
20120427-120923.824,1335553763824,Alti,318605109893000,86.09403296838425,-7.669960345202728,956.5499877929688,86.28357177484838,,,,,,,,,,,,,,,,,,,,Flight,2,-5.380710601806641,-8.109236717224121,-1.235381007194519,-0.7382506132125854,-0.13398024439811707,0.4579918384552002,10.494826316833496
20120427-120924.23,1335553764023,Alti,318605307006000,84.6216720565305,-7.662802415387861,956.6799926757813,85.14978871486443,,,,,,,,,,,,,,,,,,,,Flight,2,-5.21320915222168,-8.223748207092285,-1.1961625814437866,-0.7316360473632813,-0.1602342128753662,0.46626508235931396,10.582460403442383
20120427-120924.267,1335553764267,Alti,318605508727000,83.056468358821,-7.666326882211586,956.949951171875,82.79585736349259,,,,,,,,,,,,,,,,,,,,Flight,2,-5.233566761016846,-8.216712951660156,-1.155147910118103,-0.7261211276054382,-0.177829310297966,0.4798227548599243,10.904884338378906
20120427-120924.330,1335553764330,Alti,318605703643000,81.62944841196808,-7.654145998802006,956.97998046875,82.53404700182239,,,,,,,,,,,,,,,,,,,,Flight,2,-5.249134540557861,-8.217012405395508,-1.080004096031189,-0.7221307158470154,-0.1832272857427597,0.4863244295120239,9.876546859741211
20120427-120924.571,1335553764571,Alti,318605907775000,80.21960850812997,-7.626531310376141,957.0099487304688,82.27277540699919,,,,,,,,,,,,,,,,,,,,Flight,2,-5.30721378326416,-8.176746368408203,-1.1011102199554443,-0.7245229482650757,-0.17659513652324677,0.48474597930908203,10.094374656677246
20120427-120924.992,1335553764992,GPS,,80.21960850812997,-7.626531310376141,,,33.62896933333333,-117.2978286,505.5,10.231079984792972,12.367251222046601,,,,,,115.0,,,23.0,3.799999952316284,32.0,1,4,,Flight,2,-5.279820442199707,-8.191415786743164,-1.1237132549285889,-0.7252962589263916,-0.17667239904403687,0.4826018214225769,10.151468276977539
20120427-120924.835,1335553764835,Alti,318606102813000,78.82000069237897,-7.610641885870628,957.2699584960938,80.00621639665229,,,,,,,,,,,,,,,,,,,,Flight,2,-5.148094654083252,-8.259973526000977,-1.2281959056854248,-0.7278101444244385,-0.18135128915309906,0.4751429557800293,9.844547271728516
20120427-120925.18,1335553765018,Alti,318606305144000,77.38989126126768,-7.590804652566857,957.3999633789063,78.87312382414837,,,,,,,,,,,,,,,,,,,,Flight,2,-5.008734226226807,-8.267008781433105,-1.6756155490875244,-0.7426755428314209,-0.1839282512664795,0.4562530815601349,10.798622131347656
20120427-120925.197,1335553765197,Alti,318606500365000,75.99195143061439,-7.575640184391871,957.5999755859375,77.1301068242106,,,,,,,,,,,,,,,,,,,,Flight,2,-4.7827043533325195,-8.363557815551758,-1.847907304763794,-0.7466082572937012,-0.1917313039302826,0.44384709000587463,10.458638191223145
20120427-120925.446,1335553765446,Alti,318606705779000,74.41142336977748,-7.580042004809755,957.949951171875,74.08093506294728,,,,,,,,,,,,,,,,,,,,Flight,2,-4.768932819366455,-8.356522560119629,-1.913770318031311,-0.7475250363349915,-0.1968357264995575,0.4443773627281189,9.981937408447266
20120427-120925.630,1335553765630,Alti,318606906890000,72.9091332701125,-7.576048006251952,958.0499877929688,73.20952906385395,,,,,,,,,,,,,,,,,,,,Flight,2,-4.703369140625,-8.41969108581543,-1.795965313911438,-0.7397512197494507,-0.21047307550907135,0.45248091220855713,10.565408706665039
20120427-120925.992,1335553765992,GPS,,72.9091332701125,-7.576048006251952,,,33.629051733333334,-117.2976841,496.1,10.138511012918967,13.165124874902824,,,,,,90.0,,,23.0,3.5999999046325684,32.0,1,4,,Flight,2,-4.675377368927002,-8.453221321105957,-1.7089961767196655,-0.7345927357673645,-0.217887282371521,0.4580569863319397,10.508893013000488
20120427-120925.731,1335553765731,Alti,318607102416000,71.49016917846073,-7.56480495648288,958.1499633789063,72.3387283411048,,,,,,,,,,,,,,,,,,,,Flight,2,-4.753365516662598,-8.399632453918457,-1.7576450109481812,-0.7343884706497192,-0.22417375445365906,0.46455180644989014,10.329248428344727
20120427-120926.54,1335553766054,Alti,318607305144000,70.05995492549117,-7.546174656434092,958.25,71.46746963204788,,,,,,,,,,,,,,,,,,,,Flight,2,-4.7762675285339355,-8.415200233459473,-1.6158897876739502,-0.7264062166213989,-0.23386138677597046,0.4758836030960083,9.604472160339355
20120427-120926.120,1335553766120,Alti,318607500457000,68.76489752284506,-7.513965359368122,958.2799682617188,71.20647846150689,,,,,,,,,,,,,,,,,,,,Flight,2,-4.763544082641602,-8.424481391906738,-1.60451340675354,-0.7229684591293335,-0.24308447539806366,0.4811227321624756,10.340744972229004
20120427-120926.388,1335553766388,Alti,318607709044000,67.3108867016336,-7.493571023684569,958.5499877929688,68.85519817343288,,,,,,,,,,,,,,,,,,,,Flight,2,-4.706811904907227,-8.488847732543945,-1.4227912425994873,-0.7164877653121948,-0.24322403967380524,0.4840300977230072,10.276773452758789
20120427-120926.608,1335553766608,Alti,318607907348000,65.81781704774512,-7.494842073348268,958.9099731445313,65.72134610532049,,,,,,,,,,,,,,,,,,,,Flight,2,-4.629572868347168,-8.547375679016113,-1.3220508098602295,-0.7171787619590759,-0.2302980124950409,0.4750758409500122,9.770611763000488
20120427-120926.992,1335553766992,GPS,,65.81781704774512,-7.494842073348268,,,33.629166766666664,-117.29754348333333,486.4,11.13479529065707,13.555721642720256,,,,,,95.0,,,23.0,3.5999999046325684,32.0,1,4,,Flight,2,-4.588258743286133,-8.58389949798584,-1.2258009910583496,-0.7146446108818054,-0.22750018537044525,0.4740709364414215,9.543639183044434
20120427-120926.834,1335553766834,Alti,318608102111000,64.2968842735305,-7.505852333557138,959.1699829101563,63.458423860246455,,,,,,,,,,,,,,,,,,,,Flight,2,-4.706662654876709,-8.52402400970459,-1.1937675476074219,-0.7176188826560974,-0.21416375041007996,0.47284823656082153,9.215330123901367
20120427-120927.22,1335553767022,Alti,318608305450000,62.79378033455752,-7.5016946418905714,959.2099609375,63.11053034410884,,,,,,,,,,,,,,,,,,,,Flight,2,-4.884343147277832,-8.435258865356445,-1.1081455945968628,-0.7194040417671204,-0.19731633365154266,0.47427257895469666,9.671998977661133
20120427-120927.249,1335553767249,Alti,318608509032000,61.24402154151683,-7.505746032088833,959.4599609375,60.935267049437584,,,,,,,,,,,,,,,,,,,,Flight,2,-5.088069438934326,-8.358019828796387,-0.7023394703865051,-0.7086616158485413,-0.18327558040618896,0.48871731758117676,9.657013893127441
20120427-120927.329,1335553767329,Alti,318608705535000,59.70061759835143,-7.5180504329451265,959.7099609375,58.760462660025155,,,,,,,,,,,,,,,,,,,,Flight,2,-5.437143325805664,-8.162675857543945,-0.21809646487236023,-0.6976237893104553,-0.15630367398262024,0.5054722428321838,9.788089752197266
20120427-120927.597,1335553767597,Alti,318608907714000,58.00737707210201,-7.54915593029712,960.0700073242188,55.62914674522767,,,,,,,,,,,,,,,,,,,,Flight,2,-5.637576580047607,-8.012537956237793,0.5034031867980957,-0.6750209927558899,-0.13669604063034058,0.526591956615448,10.179922103881836
20120427-120927.992,1335553767992,GPS,,58.00737707210201,-7.54915593029712,,,33.62930036666667,-117.2974245,479.1,11.190156497028417,13.241762015987984,,,,,,80.0,,,23.0,3.5999999046325684,32.0,1,4,,Flight,2,-5.800887107849121,-7.871531009674072,0.7912545800209045,-0.6661775708198547,-0.1260054111480713,0.5384624004364014,9.760801315307617
20120427-120927.818,1335553767818,Alti,318609101989000,56.26120717458545,-7.599338580696597,960.4400024414063,52.412297428638794,,,,,,,,,,,,,,,,,,,,Flight,2,-5.930367946624756,-7.764204025268555,0.8872050642967224,-0.6639998555183411,-0.11782369762659073,0.5438336730003357,10.126681327819824
20120427-120928.24,1335553768024,Alti,318609305450000,54.48249736019128,-7.641063129440192,960.5700073242188,51.28223394082107,,,,,,,,,,,,,,,,,,,,Flight,2,-6.1072998046875,-7.61451530456543,0.9788145422935486,-0.6639478802680969,-0.09635192155838013,0.5422347187995911,9.59260368347168
20120427-120928.211,1335553768211,Alti,318609508269000,52.72672413189022,-7.678015072335339,960.72998046875,49.891842194874926,,,,,,,,,,,,,,,,,,,,Flight,2,-6.1809468269348145,-7.56706428527832,0.8797206282615662,-0.6685149669647217,-0.09081624448299408,0.5396459102630615,10.32297420501709
20120427-120928.434,1335553768434,Alti,318609703887000,51.0230437002217,-7.714190154133848,960.9199829101563,48.240697136175356,,,,,,,,,,,,,,,,,,,,Flight,2,-6.202052593231201,-7.560029029846191,0.7873626947402954,-0.6716740131378174,-0.0933615192770958,0.5399264693260193,10.794495582580566
20120427-120928.992,1335553768992,GPS,,51.0230437002217,-7.714190154133848,,,33.62943311666667,-117.29732658333333,470.2,11.22598221763493,12.251009826957473,,,,,,80.0,,,23.0,3.5999999046325684,32.0,1,4,,Flight,2,-6.240672588348389,-7.53398323059082,0.728684663772583,-0.672735869884491,-0.1014079824090004,0.5464329719543457,10.359972953796387
20120427-120928.731,1335553768731,Alti,318610102294000,47.95186236179103,-7.7137958773606305,960.949951171875,47.98029331846112,,,,,,,,,,,,,,,,,,,,Flight,2,-6.234086036682129,-7.538773059844971,0.7361690998077393,-0.671902596950531,-0.10499760508537292,0.5488544702529907,10.200459480285645
20120427-120929.5,1335553769005,Alti,318610305053000,46.39606930498179,-7.712318514335869,961.1199951171875,46.50285155441628,,,,,,,,,,,,,,,,,,,,Flight,2,-6.128256320953369,-7.623047828674316,0.75652676820755,-0.6695358753204346,-0.11470944434404373,0.5497856736183167,10.142191886901855
20120427-120929.235,1335553769235,Alti,318610508147000,44.781730559942986,-7.720933806799734,961.3899536132813,44.157728123942945,,,,,,,,,,,,,,,,,,,,Flight,2,-6.010750770568848,-7.731122970581055,0.5822890996932983,-0.6753989458084106,-0.11897729337215424,0.5396214127540588,10.374692916870117
20120427-120929.335,1335553769335,Alti,318610704131000,43.23297073992709,-7.727329181907356,961.5499877929688,42.76776650812883,,,,,,,,,,,,,,,,,,,,Flight,2,-5.921386241912842,-7.816445827484131,0.2830613851547241,-0.6864640116691589,-0.1197429895401001,0.5249004364013672,10.09301471710205
20120427-120929.614,1335553769614,Alti,318610906646000,41.46305326835953,-7.764229138026009,962.0099487304688,38.77386225171904,,,,,,,,,,,,,,,,,,,,Flight,2,-5.688470840454102,-7.99247932434082,0.006885681301355362,-0.6938955187797546,-0.1347373127937317,0.5124942064285278,10.244205474853516
20120427-120929.992,1335553769992,GPS,,41.46305326835953,-7.764229138026009,,,33.6295737,-117.29723268333333,464.1,12.179837197290723,12.26516670461261,,,,,,80.0,,,23.0,3.5999999046325684,32.0,1,4,,Flight,2,-5.567223072052002,-8.077353477478027,-0.026195526123046875,-0.6938397288322449,-0.14113973081111908,0.5086013078689575,9.836786270141602
20120427-120929.872,1335553769872,Alti,318611102721000,39.7972003211881,-7.7900860616320164,962.1099853515625,37.905435198721534,,,,,,,,,,,,,,,,,,,,Flight,2,-5.452261924743652,-8.153843879699707,-0.15732283890247345,-0.6974977850914001,-0.14665937423706055,0.5015197992324829,10.633054733276367
20120427-120929.925,1335553769925,Alti,318611305144000,38.08827608899615,-7.813901052525432,962.2899780273438,36.34308643728309,,,,,,,,,,,,,,,,,,,,Flight,2,-5.469625949859619,-8.134533882141113,-0.3884422183036804,-0.7065679430961609,-0.14337678253650665,0.493306040763855,9.870083808898926
20120427-120930.218,1335553770218,Alti,318611500701000,36.48424558864019,-7.827615653484895,962.3899536132813,35.47539371650066,,,,,,,,,,,,,,,,,,,,Flight,2,-5.493426322937012,-8.122110366821289,-0.30117371678352356,-0.7038516402244568,-0.14119696617126465,0.49582645297050476,10.386588096618652
20120427-120930.397,1335553770397,Alti,318611705291000,34.80890784609556,-7.840961032206661,962.5799560546875,33.82655491372691,,,,,,,,,,,,,,,,,,,,Flight,2,-5.423072814941406,-8.168213844299316,-0.3300636410713196,-0.7023073434829712,-0.1535700559616089,0.49931174516677856,10.192291259765625
20120427-120930.654,1335553770654,Alti,318611906707000,33.26522242238351,-7.834526389344282,962.5899658203125,33.73969760108258,,,,,,,,,,,,,,,,,,,,Flight,2,-5.247038841247559,-8.278085708618164,-0.4230203330516815,-0.7000760436058044,-0.17733998596668243,0.5024282932281494,10.563095092773438
20120427-120930.992,1335553770992,GPS,,33.26522242238351,-7.834526389344282,,,33.62967401666667,-117.2971304,453.3,11.69129853282989,11.369291034563034,,,,,,80.0,,,20.0,3.0,31.0,1,5,,Flight,2,-5.207520961761475,-8.299790382385254,-0.4846920669078827,-0.7005777359008789,-0.1840936839580536,0.5027976632118225,10.609578132629395
20120427-120930.722,1335553770722,Alti,318612102325000,31.679139152433358,-7.844199726504943,962.9099731445313,30.96329704399659,,,,,,,,,,,,,,,,,,,,Flight,2,-5.227878570556641,-8.276738166809082,-0.6357280015945435,-0.7047418355941772,-0.18903659284114838,0.5024885535240173,10.545106887817383
20120427-120931.8,1335553771008,Alti,318612306060000,30.02174834789298,-7.8549126008376975,963.1099853515625,29.22835990578369,,,,,,,,,,,,,,,,,,,,Flight,2,-5.382357120513916,-8.17285442352295,-0.6873705983161926,-0.7072844505310059,-0.1864890158176422,0.507842481136322,9.908636093139648
20120427-120931.128,1335553771128,Alti,318612500335000,28.36635223352579,-7.878310926303227,963.4099731445313,26.626765771374096,,,,,,,,,,,,,,,,,,,,Flight,2,-5.412444591522217,-8.155191421508789,-0.6599775552749634,-0.7053157091140747,-0.190163254737854,0.5127325654029846,9.782060623168945
20120427-120931.526,1335553771526,Alti,318612906646000,25.19000067126549,-7.87386031116554,963.5399780273438,25.499523821670152,,,,,,,,,,,,,,,,,,,,Flight,2,-5.455854415893555,-8.107589721679688,-0.860261082649231,-0.7088998556137085,-0.20322543382644653,0.5168852806091309,10.392355918884277
20120427-120931.987,1335553771987,GPS,,25.19000067126549,-7.87386031116554,,,33.6297584,-117.2970376,440.5,11.396827423659474,10.406733515042129,,,,,,65.0,,,20.0,3.0,31.0,1,5,,Flight,2,-5.416186809539795,-8.136330604553223,-0.8396040201187134,-0.7064562439918518,-0.20906636118888855,0.5190104246139526,10.302322387695313
20120427-120931.774,1335553771774,Alti,318613110473000,23.662105009965895,-7.8599491207551795,963.6399536132813,24.63274265231678,,,,,,,,,,,,,,,,,,,,Flight,2,-5.356760501861572,-8.171058654785156,-0.8816665410995483,-0.7070239186286926,-0.21225778758525848,0.5164490342140198,10.690082550048828
20120427-120931.958,1335553771958,Alti,318613305053000,22.213886714797116,-7.845256013303118,963.7999877929688,23.24540933606761,,,,,,,,,,,,,,,,,,,,Flight,2,-5.414989471435547,-8.103399276733398,-1.1184741258621216,-0.7175901532173157,-0.20509886741638184,0.5076385736465454,10.411632537841797
20120427-120932.200,1335553772200,Alti,318613500609000,20.790253505423475,-7.8252099525425844,963.9199829101563,22.20529626639825,,,,,,,,,,,,,,,,,,,,Flight,2,-5.370532035827637,-8.104596138000488,-1.307680606842041,-0.7238777279853821,-0.2065054476261139,0.5002210736274719,10.206541061401367
20120427-120932.440,1335553772440,Alti,318613704253000,19.326328862698908,-7.801675812751819,964.0599975585938,20.991787201823513,,,,,,,,,,,,,,,,,,,,Flight,2,-5.28925085067749,-8.149203300476074,-1.3608201742172241,-0.7204482555389404,-0.22429019212722778,0.5047465562820435,10.405771255493164
20120427-120933.336,1335553773336,Alti,318614703673000,11.842914897599556,-7.747480269701778,964.9299926757813,13.454723102544449,,,,,,,,,,,,,,,,,,,,Flight,2,-4.717589855194092,-8.522527694702148,-1.161584496498108,-0.714318573474884,-0.22124968469142914,0.47900310158729553,9.451990127563477
20120427-120932.991,1335553772991,GPS,,17.856104736890327,-7.781907880165961,,,33.62989486666667,-117.296964,428.9,11.823504564411289,9.677426352876338,,,,,,65.0,,,20.0,3.0,31.0,1,5,,Flight,2,-5.081782341003418,-8.282876014709473,-1.3446537256240845,-0.7138957381248474,-0.24266542494297028,0.5054147839546204,10.797991752624512
20120427-120934.750,1335553774750,Alti,318616102019000,1.9850233349482256,-7.5835313055141205,966.0799560546875,3.5006376573344937,,,,,,,,,,,,,,,,,,,,Flight,2,-6.1719651222229,-7.601492404937744,-0.6020480394363403,-0.706238865852356,-0.17862610518932343,0.5490471124649048,9.389330863952637
20120427-120934.750,1335553774750,Alti,318616102019000,1.9850233349482256,-7.5835313055141205,966.0799560546875,3.5006376573344937,,,,,,,,,,,,,,,,,,,,Flight,2,-6.1719651222229,-7.601492404937744,-0.6020480394363403,-0.706238865852356,-0.17862610518932343,0.5490471124649048,9.389330863952637
20120427-120934.750,1335553774750,Alti,318616102019000,1.9850233349482256,-7.5835313055141205,966.0799560546875,3.5006376573344937,,,,,,,,,,,,,,,,,,,,Flight,2,-6.1719651222229,-7.601492404937744,-0.6020480394363403,-0.706238865852356,-0.17862610518932343,0.5490471124649048,9.389330863952637
20120427-120934.750,1335553774750,Alti,318616102019000,1.9850233349482256,-7.5835313055141205,966.0799560546875,3.5006376573344937,,,,,,,,,,,,,,,,,,,,Flight,2,-6.1719651222229,-7.601492404937744,-0.6020480394363403,-0.706238865852356,-0.17862610518932343,0.5490471124649048,9.389330863952637
20120427-120933.991,1335553773991,GPS,,10.442150859604439,-7.715750784025452,,,33.6300544,-117.29689228333334,419.3,12.975851866224229,9.707177413945068,,,,,,65.0,,,20.0,3.0,31.0,1,5,,Flight,2,-4.910089492797852,-8.440049171447754,-0.9455836415290833,-0.711257815361023,-0.20567587018013,0.48609659075737,9.646140098571777
20120427-120934.750,1335553774750,Alti,318616102019000,1.9850233349482256,-7.5835313055141205,966.0799560546875,3.5006376573344937,,,,,,,,,,,,,,,,,,,,Flight,2,-6.1719651222229,-7.601492404937744,-0.6020480394363403,-0.706238865852356,-0.17862610518932343,0.5490471124649048,9.389330863952637
20120427-120935.43,1335553775043,Alti,318616305999000,0.5856476582327745,-7.556425042850933,966.2099609375,2.37591884837326,,,,,,,,,,,,,,,,,,,,Flight,2,-5.982309818267822,-7.752528667449951,-0.5903723239898682,-0.6996704339981079,-0.20136946439743042,0.5525503158569336,9.332208633422852
